id,title,main_picture,ranking,popularity,start_date,related_anime,related_manga,mean,genres,scoring_users,media_type,serialization,list_users,Genres,Action,Adventure,Fantasy,Psychological,Supernatural,Military,Demons,Drama,Horror,Seinen,Historical,Mystery,Shounen,Comedy,Super Power,Samurai,Slice of Life,Sports,School,Romance,Vampire,Sci-Fi,Ecchi,Game,Shoujo,Space,Thriller,Parody,Magic,Music,Shoujo Ai,Mecha,Josei,Shounen Ai,Gender Bender,Harem,Martial Arts,Kids,Police,Dementia,Cars
93972,Totsukuni no Shoujo,https://api-cdn.myanimelist.net/images/manga/1/173926.jpg,350,391,2015-09-05,[],[],8.22,"[{'id': 37, 'name': 'Supernatural'}, {'id': 27, 'name': 'Shounen'}]",5391,manga,"[{'node': {'id': 1217, 'name': 'Comic Garden'}}]",26147,"['Supernatural', 'Shounen']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101396,Sasaki to Miyano,https://api-cdn.myanimelist.net/images/manga/3/187122.jpg,351,2324,2016-02-26,[],"[{'node': {'id': 119279, 'title': 'Hirano to Kagiura', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/221355.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/221355l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}]",8.21,"[{'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 28, 'name': 'Shounen Ai'}]",1620,manga,"[{'node': {'id': 1301, 'name': 'Gene pixiv'}}]",5325,"['School', 'Slice of Life', 'Shounen Ai']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
103897,Dr. Stone,https://api-cdn.myanimelist.net/images/manga/1/197883.jpg,352,62,2017-03-06,[],"[{'node': {'id': 122464, 'title': 'Dr. Stone Reboot: Byakuya', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/227742.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/227742l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",8.21,"[{'id': 2, 'name': 'Adventure'}, {'id': 24, 'name': 'Sci-Fi'}, {'id': 27, 'name': 'Shounen'}]",38490,manga,"[{'node': {'id': 83, 'name': 'Shounen Jump (Weekly)'}}]",91910,"['Adventure', 'Sci-Fi', 'Shounen']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24464,Kyoukaisenjou no Horizon,https://api-cdn.myanimelist.net/images/manga/3/216457.jpg,353,3042,2008-09-10,[],"[{'node': {'id': 33671, 'title': 'Owari no Chronicle', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/133157.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/133157l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 37783, 'title': 'Kyoukaisenjou no Horizon', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/150960.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/150960l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 42449, 'title': 'Kyoukaisenjou no Horako-san', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/5/89047.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/5/89047l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 82731, 'title': 'Kyoukaisenjou no Horizon: Girls Talk', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/143315.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/143315l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 89466, 'title': 'Kyoukaisenjou no Horizon: Kimitoasamade', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/156473.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/156473l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",8.21,"[{'id': 1, 'name': 'Action'}, {'id': 10, 'name': 'Fantasy'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 24, 'name': 'Sci-Fi'}]",372,novel,[],4045,"['Action', 'Fantasy', 'Comedy', 'School', 'Sci-Fi']",1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26178,Donten ni Warau,https://api-cdn.myanimelist.net/images/manga/1/42047.jpg,354,585,2010-10-15,[],"[{'node': {'id': 57249, 'title': 'Rengoku ni Warau', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/5/124315.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/5/124315l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 80469, 'title': 'Donten ni Warau Gaiden', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/190626.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/190626l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",8.21,"[{'id': 1, 'name': 'Action'}, {'id': 37, 'name': 'Supernatural'}, {'id': 13, 'name': 'Historical'}, {'id': 25, 'name': 'Shoujo'}]",5879,manga,"[{'node': {'id': 269, 'name': 'Comic Avarus'}}]",17949,"['Action', 'Supernatural', 'Historical', 'Shoujo']",1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33297,Ao Haru Ride,https://api-cdn.myanimelist.net/images/manga/2/181438.jpg,355,574,2011-12-27,[],"[{'node': {'id': 24294, 'title': 'Ao Haru Ride', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/62369.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/62369l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.21,"[{'id': 22, 'name': 'Romance'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 8, 'name': 'Drama'}, {'id': 25, 'name': 'Shoujo'}]",7874,novel,[],18330,"['Romance', 'Comedy', 'School', 'Slice of Life', 'Drama', 'Shoujo']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49835,Gochuumon wa Usagi desu ka?,https://api-cdn.myanimelist.net/images/manga/2/205168.jpg,356,2996,2011-01-19,[],"[{'node': {'id': 88929, 'title': 'Gochuumon wa Usagi desu ka? Anthology Comic', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/155239.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/155239l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}]",8.21,"[{'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",734,manga,"[{'node': {'id': 363, 'name': 'Manga Time Kirara MAX'}}]",4124,"['Comedy', 'Slice of Life']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112370,Spirit Fingers,https://api-cdn.myanimelist.net/images/manga/2/206123.jpg,357,6247,2015-05-16,[],[],8.21,"[{'id': 22, 'name': 'Romance'}, {'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}]",604,manhwa,"[{'node': {'id': 673, 'name': 'Naver Webtoon'}}]",1851,"['Romance', 'Comedy', 'Slice of Life']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,Yuu☆Yuu☆Hakusho,https://api-cdn.myanimelist.net/images/manga/3/126295.jpg,358,192,1990-11-20,[],[],8.21,"[{'id': 1, 'name': 'Action'}, {'id': 37, 'name': 'Supernatural'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",22063,manga,"[{'node': {'id': 83, 'name': 'Shounen Jump (Weekly)'}}]",44835,"['Action', 'Supernatural', 'Comedy', 'Drama', 'Shounen']",1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,Bishoujo Senshi Sailor Moon,https://api-cdn.myanimelist.net/images/manga/1/126449.jpg,359,237,1991-12-28,[],"[{'node': {'id': 854, 'title': 'Code Name wa Sailor V', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/6602.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/6602l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 74655, 'title': 'Parallel Sailor Moon', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/129407.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/129407l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}]",8.21,"[{'id': 8, 'name': 'Drama'}, {'id': 10, 'name': 'Fantasy'}, {'id': 16, 'name': 'Magic'}, {'id': 22, 'name': 'Romance'}, {'id': 25, 'name': 'Shoujo'}]",18020,manga,"[{'node': {'id': 20, 'name': 'Nakayoshi'}}]",37745,"['Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo']",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
705,Shingetsutan Tsukihime,https://api-cdn.myanimelist.net/images/manga/1/147479.jpg,360,387,2003-08-21,[],"[{'node': {'id': 780, 'title': 'Take Moon', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/163.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/163l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 707, 'title': 'Melty Blood', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/186201.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/186201l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 27327, 'title': 'All Around Type-Moon', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/44057.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/44057l.jpg'}}, 'relation_type': 'alternative_setting', 'relation_type_formatted': 'Alternative setting'}, {'node': {'id': 87581, 'title': 'Type-Moon Gakuen: Chibichuki!', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/155052.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/155052l.jpg'}}, 'relation_type': 'alternative_setting', 'relation_type_formatted': 'Alternative setting'}, {'node': {'id': 26027, 'title': 'Mahoutsukai no Yoru', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/63637.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/63637l.jpg'}}, 'relation_type': 'character', 'relation_type_formatted': 'Character'}]",8.21,"[{'id': 1, 'name': 'Action'}, {'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 32, 'name': 'Vampire'}, {'id': 14, 'name': 'Horror'}]",11687,manga,"[{'node': {'id': 23, 'name': 'Dengeki Daioh'}}]",26577,"['Action', 'Romance', 'Supernatural', 'Vampire', 'Horror']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,Emma,https://api-cdn.myanimelist.net/images/manga/1/161059.jpg,361,531,2001-12-12,[],"[{'node': {'id': 10156, 'title': 'Emma', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/170311.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/170311l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.21,"[{'id': 22, 'name': 'Romance'}, {'id': 13, 'name': 'Historical'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 41, 'name': 'Seinen'}]",7987,manga,"[{'node': {'id': 114, 'name': 'Comic Beam'}}]",19572,"['Romance', 'Historical', 'Slice of Life', 'Seinen']",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1076,Vagrant Soldier Ares,https://api-cdn.myanimelist.net/images/manga/2/129069.jpg,362,863,2001,[],[],8.21,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 8, 'name': 'Drama'}]",5421,manhwa,[],12957,"['Action', 'Adventure', 'Drama']",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1110,Shiawase Kissa 3-choume,https://api-cdn.myanimelist.net/images/manga/2/749.jpg,363,665,2004-12-04,[],[],8.21,"[{'id': 22, 'name': 'Romance'}, {'id': 4, 'name': 'Comedy'}, {'id': 36, 'name': 'Slice of Life'}, {'id': 25, 'name': 'Shoujo'}]",6967,manga,"[{'node': {'id': 21, 'name': 'Hana to Yume'}}]",16119,"['Romance', 'Comedy', 'Slice of Life', 'Shoujo']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,Higurashi no Naku Koro ni: Onikakushi-hen,https://api-cdn.myanimelist.net/images/manga/2/1013.jpg,364,569,2005-03-24,[],"[{'node': {'id': 1258, 'title': 'Higurashi no Naku Koro ni: Watanagashi-hen', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/1014.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/1014l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 1263, 'title': 'Higurashi no Naku Koro ni Kai: Tsumihoroboshi-hen', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/1019.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/1019l.jpg'}}, 'relation_type': 'other', 'relation_type_formatted': 'Other'}, {'node': {'id': 30139, 'title': 'Hinamizawa Teiryuujo: Higurashi no Naku Koro ni Genten', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/176843.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/176843l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}, {'node': {'id': 76965, 'title': 'Higurashi no Naku Koro ni - Dai 1-wa: Onikakushi-hen', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/133357.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/133357l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.21,"[{'id': 40, 'name': 'Psychological'}, {'id': 7, 'name': 'Mystery'}, {'id': 8, 'name': 'Drama'}, {'id': 14, 'name': 'Horror'}]",9106,manga,"[{'node': {'id': 245, 'name': 'Gangan Powered'}}]",18455,"['Psychological', 'Mystery', 'Drama', 'Horror']",0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8070,Sengoku Youko,https://api-cdn.myanimelist.net/images/manga/3/54313.jpg,365,985,2007-12-28,[],[],8.21,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 6, 'name': 'Demons'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",3622,manga,"[{'node': {'id': 916, 'name': 'Blade Online'}}]",11692,"['Action', 'Adventure', 'Demons', 'Drama', 'Shounen']",1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10884,Diamond no Ace,https://api-cdn.myanimelist.net/images/manga/1/14653.jpg,366,716,2006-05-17,[],"[{'node': {'id': 78601, 'title': 'Kuramochi Youichi Special Bangai-hen: OutRun', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/136227.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/136227l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 79191, 'title': 'Kominato Ryousuke Special Bangai-hen: Face', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/138235.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/138235l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 92491, 'title': 'Diamond no Brass!!: Seidou Koukou Suisougaku-bu', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/1/191529.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/1/191529l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 92559, 'title': 'Diamond no Ace Act II', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/167576.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/167576l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 92640, 'title': 'Hashi no Shita no Batman', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/171532.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/171532l.jpg'}}, 'relation_type': 'character', 'relation_type_formatted': 'Character'}]",8.21,"[{'id': 30, 'name': 'Sports'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}]",6470,manga,"[{'node': {'id': 8, 'name': 'Shounen Magazine (Weekly)'}}]",15094,"['Sports', 'Comedy', 'School', 'Shounen']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Kareshi Kanojo no Jijou,https://api-cdn.myanimelist.net/images/manga/4/168938.jpg,367,324,1995-12-22,[],[],8.2,"[{'id': 22, 'name': 'Romance'}, {'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 8, 'name': 'Drama'}, {'id': 25, 'name': 'Shoujo'}]",12362,manga,"[{'node': {'id': 11, 'name': 'LaLa'}}]",29958,"['Romance', 'Comedy', 'School', 'Drama', 'Shoujo']",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,NHK ni Youkoso!,https://api-cdn.myanimelist.net/images/manga/1/172691.jpg,368,206,2003-12-26,[],"[{'node': {'id': 129437, 'title': 'NHK ni Youkoso!', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/233655.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/233655l.jpg'}}, 'relation_type': 'alternative_version', 'relation_type_formatted': 'Alternative version'}]",8.2,"[{'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 40, 'name': 'Psychological'}, {'id': 22, 'name': 'Romance'}, {'id': 27, 'name': 'Shounen'}]",19382,manga,"[{'node': {'id': 27, 'name': 'Shounen Ace'}}]",42553,"['Comedy', 'Drama', 'Psychological', 'Romance', 'Shounen']",0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3008,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,https://api-cdn.myanimelist.net/images/manga/2/180417.jpg,369,93,1995-11-28,[],"[{'node': {'id': 3006, 'title': 'JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/4/156988.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/4/156988l.jpg'}}, 'relation_type': 'prequel', 'relation_type_formatted': 'Prequel'}, {'node': {'id': 3009, 'title': 'JoJo no Kimyou na Bouken Part 6: Stone Ocean', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/75929.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/75929l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 35907, 'title': 'JoJo no Kimyou na Bouken II: Golden Heart/Golden Ring', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/117969.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/117969l.jpg'}}, 'relation_type': 'spin_off', 'relation_type_formatted': 'Spin-off'}, {'node': {'id': 41865, 'title': 'Hajishirazu no Purple Haze: JoJo no Kimyou na Bouken yori', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/73225.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/73225l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",8.2,"[{'id': 1, 'name': 'Action'}, {'id': 2, 'name': 'Adventure'}, {'id': 27, 'name': 'Shounen'}]",47065,manga,"[{'node': {'id': 83, 'name': 'Shounen Jump (Weekly)'}}]",73610,"['Action', 'Adventure', 'Shounen']",1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7010,NG Life,https://api-cdn.myanimelist.net/images/manga/5/71979.jpg,370,1238,2006-02-01,[],[],8.2,"[{'id': 22, 'name': 'Romance'}, {'id': 37, 'name': 'Supernatural'}, {'id': 4, 'name': 'Comedy'}, {'id': 13, 'name': 'Historical'}, {'id': 8, 'name': 'Drama'}, {'id': 25, 'name': 'Shoujo'}]",3434,manga,"[{'node': {'id': 21, 'name': 'Hana to Yume'}}]",9515,"['Romance', 'Supernatural', 'Comedy', 'Historical', 'Drama', 'Shoujo']",0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7749,Oresama Teacher,https://api-cdn.myanimelist.net/images/manga/4/186262.jpg,371,298,2007-07-05,[],[],8.2,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 25, 'name': 'Shoujo'}]",9942,manga,"[{'node': {'id': 21, 'name': 'Hana to Yume'}}]",32717,"['Comedy', 'School', 'Shoujo']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8652,Zankoku na Kami ga Shihai suru,https://api-cdn.myanimelist.net/images/manga/2/155732.jpg,372,2202,1992-05-26,[],[],8.2,"[{'id': 40, 'name': 'Psychological'}, {'id': 8, 'name': 'Drama'}, {'id': 25, 'name': 'Shoujo'}, {'id': 28, 'name': 'Shounen Ai'}]",1758,manga,"[{'node': {'id': 289, 'name': 'Petit Flower'}}]",5592,"['Psychological', 'Drama', 'Shoujo', 'Shounen Ai']",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10978,Major,https://api-cdn.myanimelist.net/images/manga/2/185602.jpg,373,2963,1994-07-13,[],"[{'node': {'id': 87201, 'title': 'Major 2nd', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/157412.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/157412l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}, {'node': {'id': 96439, 'title': 'Gekijouban Major: Yuujou no Winning Shot', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/3/183302.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/3/183302l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}]",8.2,"[{'id': 30, 'name': 'Sports'}, {'id': 4, 'name': 'Comedy'}, {'id': 8, 'name': 'Drama'}, {'id': 27, 'name': 'Shounen'}]",1241,manga,"[{'node': {'id': 229, 'name': 'Shounen Sunday'}}]",4177,"['Sports', 'Comedy', 'Drama', 'Shounen']",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11652,Kuroko no Basket,https://api-cdn.myanimelist.net/images/manga/1/92071.jpg,374,130,2008-12-08,[],"[{'node': {'id': 42737, 'title': 'Kuroko no Basket: Replace', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/164178.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/164178l.jpg'}}, 'relation_type': 'side_story', 'relation_type_formatted': 'Side story'}, {'node': {'id': 83807, 'title': 'Kuroko no Basket: Extra Game', 'main_picture': {'medium': 'https://api-cdn.myanimelist.net/images/manga/2/163711.jpg', 'large': 'https://api-cdn.myanimelist.net/images/manga/2/163711l.jpg'}}, 'relation_type': 'sequel', 'relation_type_formatted': 'Sequel'}]",8.2,"[{'id': 4, 'name': 'Comedy'}, {'id': 23, 'name': 'School'}, {'id': 27, 'name': 'Shounen'}, {'id': 30, 'name': 'Sports'}]",32820,manga,"[{'node': {'id': 83, 'name': 'Shounen Jump (Weekly)'}}]",61667,"['Comedy', 'School', 'Shounen', 'Sports']",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
